vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AB00006,AAA7109006,206,115.740081,24.952503,1,0,0,0,0,2018-07-31 02:30:44,46,4509
AB00006,AAA7109006,209,115.74002,24.952403,1,0,0,0,0,2018-07-31 02:30:45,46,4509
AB00006,AAA7109006,212,115.739953,24.952306,1,0,0,0,0,2018-07-31 02:30:46,46,4509
AB00006,AAA7109006,215,115.739878,24.952213,1,0,0,0,0,2018-07-31 02:30:47,46,4509
AB00006,AAA7109006,221,115.739796,24.952128,1,0,0,0,0,2018-07-31 02:30:48,46,4509
AB00006,AAA7109006,224,115.73971100000001,24.95205,1,0,0,0,0,2018-07-31 02:30:49,45,4509
AB00006,AAA7109006,224,115.739628,24.951970000000003,1,0,0,0,0,2018-07-31 02:30:50,44,4509
AB00006,AAA7109006,224,115.739543,24.951893,1,0,0,0,0,2018-07-31 02:30:51,43,4509
AB00006,AAA7109006,227,115.739455,24.95182,1,0,0,0,0,2018-07-31 02:30:52,44,4509
AB00006,AAA7109006,226,115.739368,24.951745000000003,1,0,0,0,0,2018-07-31 02:30:53,44,4509
AB00006,AAA7109006,226,115.739281,24.95167,1,0,0,0,0,2018-07-31 02:30:54,44,4509
AB00006,AAA7109006,227,115.73919099999999,24.951595,1,0,0,0,0,2018-07-31 02:30:55,45,4509
AB00006,AAA7109006,228,115.7391,24.951518,1,0,0,0,0,2018-07-31 02:30:56,45,4509
AB00006,AAA7109006,226,115.73900800000001,24.951439999999998,1,0,0,0,0,2018-07-31 02:30:57,44,4509
AB00006,AAA7109006,226,115.73892,24.951363,1,0,0,0,0,2018-07-31 02:30:58,44,4509
AB00006,AAA7109006,228,115.738831,24.95129,1,0,0,0,0,2018-07-31 02:30:59,43,4509
AB00006,AAA7109006,228,115.738743,24.951218,1,0,0,0,0,2018-07-31 02:31:00,42,4509
AB00006,AAA7109006,228,115.738653,24.951145999999998,1,0,0,0,0,2018-07-31 02:31:01,44,4509
AB00006,AAA7109006,229,115.73856299999998,24.951075,1,0,0,0,0,2018-07-31 02:31:02,43,4509
AB00006,AAA7109006,231,115.73847099999999,24.95101,1,0,0,0,0,2018-07-31 02:31:03,42,4509
AB00006,AAA7109006,236,115.738381,24.950955,1,0,0,0,0,2018-07-31 02:31:04,39,4509
AB00006,AAA7109006,231,115.73828799999998,24.950893,1,0,0,0,0,2018-07-31 02:31:05,43,4509
AB00006,AAA7109006,240,115.73818600000001,24.950845,1,0,0,0,0,2018-07-31 02:31:06,41,4509
AB00006,AAA7109006,245,115.73808000000001,24.950801000000002,1,0,0,0,0,2018-07-31 02:31:07,42,4509
AB00006,AAA7109006,247,115.73796999999999,24.950761,1,0,0,0,0,2018-07-31 02:31:08,43,4509
AB00006,AAA7109006,251,115.737851,24.950726,1,0,0,0,0,2018-07-31 02:31:09,44,4509
AB00006,AAA7109006,251,115.737726,24.950688,1,0,0,0,0,2018-07-31 02:31:10,47,4509
AB00006,AAA7109006,251,115.73760300000001,24.95065,1,0,0,0,0,2018-07-31 02:31:11,47,4509
AB00006,AAA7109006,252,115.737476,24.950613,1,0,0,0,0,2018-07-31 02:31:12,47,4509
AB00006,AAA7109006,253,115.73735,24.95058,1,0,0,0,0,2018-07-31 02:31:13,48,4509
AB00006,AAA7109006,253,115.73722,24.950545,1,0,0,0,0,2018-07-31 02:31:14,48,4509
AB00006,AAA7109006,253,115.73709,24.950511,1,0,0,0,0,2018-07-31 02:31:15,49,4509
AB00006,AAA7109006,253,115.736956,24.950478,1,0,0,0,0,2018-07-31 02:31:16,49,4509
AB00006,AAA7109006,253,115.73682600000001,24.950445000000002,1,0,0,0,0,2018-07-31 02:31:17,50,4509
AB00006,AAA7109006,252,115.736691,24.950411,1,0,0,0,0,2018-07-31 02:31:18,51,4509
AB00006,AAA7109006,253,115.736551,24.950375,1,0,0,0,0,2018-07-31 02:31:19,53,4509
AB00006,AAA7109006,253,115.73641,24.95034,1,0,0,0,0,2018-07-31 02:31:20,53,4509
AB00006,AAA7109006,253,115.73626999999999,24.9503,1,0,0,0,0,2018-07-31 02:31:21,54,4509
AB00006,AAA7109006,253,115.73612299999999,24.95026,1,0,0,0,0,2018-07-31 02:31:22,55,4509
AB00006,AAA7109006,252,115.735975,24.95022,1,0,0,0,0,2018-07-31 02:31:23,56,4509
AB00006,AAA7109006,251,115.73583300000001,24.95018,1,0,0,0,0,2018-07-31 02:31:24,56,4509
AB00006,AAA7109006,253,115.735681,24.950135999999997,1,0,0,0,0,2018-07-31 02:31:25,57,4509
AB00006,AAA7109006,252,115.73553000000001,24.950096,1,0,0,0,0,2018-07-31 02:31:26,57,4509
AB00006,AAA7109006,252,115.735381,24.950055,1,0,0,0,0,2018-07-31 02:31:27,57,4509
AB00006,AAA7109006,252,115.735231,24.950013000000002,1,0,0,0,0,2018-07-31 02:31:28,57,4509
AB00006,AAA7109006,251,115.73508100000001,24.949968,1,0,0,0,0,2018-07-31 02:31:29,57,4509
AB00006,AAA7109006,249,115.73493799999999,24.949920000000002,1,0,0,0,0,2018-07-31 02:31:30,54,4509
AB00006,AAA7109006,243,115.734798,24.949858,1,0,0,0,0,2018-07-31 02:31:31,56,4509
AB00006,AAA7109006,237,115.73466299999998,24.949785000000002,1,0,0,0,0,2018-07-31 02:31:32,57,4510
AB00006,AAA7109006,232,115.73454,24.949698,1,0,0,0,0,2018-07-31 02:31:33,56,4510
AB00006,AAA7109006,224,115.73442800000001,24.9496,1,0,0,0,0,2018-07-31 02:31:34,56,4510
AB00006,AAA7109006,218,115.73433600000001,24.949493,1,0,0,0,0,2018-07-31 02:31:35,54,4510
AB00006,AAA7109006,209,115.73426,24.949368,1,0,0,0,0,2018-07-31 02:31:36,56,4510
AB00006,AAA7109006,202,115.7342,24.949236,1,0,0,0,0,2018-07-31 02:31:37,56,4510
AB00006,AAA7109006,195,115.734156,24.949098,1,0,0,0,0,2018-07-31 02:31:38,56,4510
AB00006,AAA7109006,188,115.73413300000001,24.94896,1,0,0,0,0,2018-07-31 02:31:39,55,4510
AB00006,AAA7109006,186,115.73411100000001,24.948818,1,0,0,0,0,2018-07-31 02:31:40,56,4510
AB00006,AAA7109006,185,115.734095,24.94868,1,0,0,0,0,2018-07-31 02:31:41,55,4510
AB00006,AAA7109006,183,115.734081,24.948541,1,0,0,0,0,2018-07-31 02:31:42,55,4510
AB00006,AAA7109006,186,115.73406499999999,24.948398,1,0,0,0,0,2018-07-31 02:31:43,56,4510
AB00006,AAA7109006,188,115.734045,24.948258,1,0,0,0,0,2018-07-31 02:31:44,56,4510
AB00006,AAA7109006,189,115.734016,24.948113,1,0,0,0,0,2018-07-31 02:31:45,57,4510
AB00006,AAA7109006,196,115.73397299999999,24.94797,1,0,0,0,0,2018-07-31 02:31:46,56,4510
AB00006,AAA7109006,202,115.73391299999999,24.947833,1,0,0,0,0,2018-07-31 02:31:47,55,4510
AB00006,AAA7109006,207,115.733841,24.94771,1,0,0,0,0,2018-07-31 02:31:48,56,4510
AB00006,AAA7109006,210,115.73376100000002,24.947588,1,0,0,0,0,2018-07-31 02:31:49,57,4510
AB00006,AAA7109006,214,115.733673,24.947473000000002,1,0,0,0,0,2018-07-31 02:31:50,57,4510
AB00006,AAA7109006,215,115.73358,24.947357999999998,1,0,0,0,0,2018-07-31 02:31:51,58,4510
AB00006,AAA7109006,215,115.73348600000001,24.947246,1,0,0,0,0,2018-07-31 02:31:52,58,4510
AB00006,AAA7109006,217,115.73338600000001,24.947132999999997,1,0,0,0,0,2018-07-31 02:31:53,59,4510
AB00006,AAA7109006,217,115.73328799999999,24.947020000000002,1,0,0,0,0,2018-07-31 02:31:54,58,4510
AB00006,AAA7109006,212,115.733101,24.946771,1,0,0,0,0,2018-07-31 02:31:56,60,4510
AB00006,AAA7109006,209,115.73301599999999,24.946638,1,0,0,0,0,2018-07-31 02:31:57,61,4510
AB00006,AAA7109006,205,115.732945,24.946501,1,0,0,0,0,2018-07-31 02:31:58,61,4510
AB00006,AAA7109006,199,115.73288799999999,24.946356,1,0,0,0,0,2018-07-31 02:31:59,60,4510
AB00006,AAA7109006,198,115.732836,24.946213,1,0,0,0,0,2018-07-31 02:32:00,60,4510
AB00006,AAA7109006,198,115.732785,24.946068,1,0,0,0,0,2018-07-31 02:32:01,59,4510
AB00006,AAA7109006,200,115.732731,24.945930999999998,1,0,0,0,0,2018-07-31 02:32:02,58,4510
AB00006,AAA7109006,201,115.732675,24.945795,1,0,0,0,0,2018-07-31 02:32:03,58,4510
AB00006,AAA7109006,202,115.732616,24.945663,1,0,0,0,0,2018-07-31 02:32:04,57,4510
AB00006,AAA7109006,205,115.732551,24.945531,1,0,0,0,0,2018-07-31 02:32:05,57,4510
AB00006,AAA7109006,206,115.732481,24.945404999999997,1,0,0,0,0,2018-07-31 02:32:06,57,4510
AB00006,AAA7109006,208,115.73240600000001,24.94528,1,0,0,0,0,2018-07-31 02:32:07,56,4510
AB00006,AAA7109006,210,115.732331,24.945161,1,0,0,0,0,2018-07-31 02:32:08,55,4510
AB00006,AAA7109006,211,115.732253,24.945048,1,0,0,0,0,2018-07-31 02:32:09,54,4510
AB00006,AAA7109006,213,115.732173,24.944938,1,0,0,0,0,2018-07-31 02:32:10,53,4510
AB00006,AAA7109006,216,115.73208999999999,24.944835,1,0,0,0,0,2018-07-31 02:32:11,51,4510
AB00006,AAA7109006,215,115.73200600000001,24.94473,1,0,0,0,0,2018-07-31 02:32:12,52,4510
AB00006,AAA7109006,214,115.731925,24.944625,1,0,0,0,0,2018-07-31 02:32:13,51,4510
AB00006,AAA7109006,216,115.73184599999999,24.944525,1,0,0,0,0,2018-07-31 02:32:14,49,4510
AB00006,AAA7109006,215,115.731773,24.944430999999998,1,0,0,0,0,2018-07-31 02:32:15,45,4510
AB00006,AAA7109006,215,115.731705,24.944346,1,0,0,0,0,2018-07-31 02:32:16,41,4510
AB00006,AAA7109006,215,115.731641,24.944266,1,0,0,0,0,2018-07-31 02:32:17,39,4510
AB00006,AAA7109006,216,115.731578,24.944188,1,0,0,0,0,2018-07-31 02:32:18,39,4510
AB00006,AAA7109006,216,115.73151599999998,24.944108,1,0,0,0,0,2018-07-31 02:32:19,38,4510
AB00006,AAA7109006,216,115.73146100000001,24.944035999999997,1,0,0,0,0,2018-07-31 02:32:20,34,4510
AB00006,AAA7109006,217,115.73141299999999,24.943976,1,0,0,0,0,2018-07-31 02:32:21,29,4510
AB00006,AAA7109006,217,115.731375,24.943928,1,0,0,0,0,2018-07-31 02:32:22,24,4510
AB00006,AAA7109006,221,115.73133999999999,24.94389,1,0,0,0,0,2018-07-31 02:32:23,20,4510
AB00006,AAA7109006,223,115.73130800000001,24.943858,1,0,0,0,0,2018-07-31 02:32:24,17,4510
AB00006,AAA7109006,221,115.73128500000001,24.943831,1,0,0,0,0,2018-07-31 02:32:25,13,4510
AB00006,AAA7109006,224,115.731268,24.943811,1,0,0,0,0,2018-07-31 02:32:26,0,4510
AB00006,AAA7109006,224,115.731255,24.943796,1,0,0,0,0,2018-07-31 02:32:27,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:28,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:29,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:30,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:31,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:32,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:33,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:34,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:35,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:36,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:37,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:38,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:40,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:41,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:42,0,4510
AB00006,AAA7109006,224,115.73125,24.943791,1,0,0,0,0,2018-07-31 02:32:43,0,4510
AB00006,AAA7109006,225,115.73123600000001,24.943756,1,0,0,0,0,2018-07-31 02:32:44,0,4510
AB00006,AAA7109006,227,115.73121100000002,24.943735,1,0,0,0,0,2018-07-31 02:32:45,11,4510
AB00006,AAA7109006,228,115.73116999999999,24.943706,1,0,0,0,0,2018-07-31 02:32:46,15,4510
AB00006,AAA7109006,230,115.731125,24.943675,1,0,0,0,0,2018-07-31 02:32:47,18,4510
AB00006,AAA7109006,232,115.731075,24.943642999999998,1,0,0,0,0,2018-07-31 02:32:48,22,4510
AB00006,AAA7109006,237,115.73101299999999,24.943610999999997,1,0,0,0,0,2018-07-31 02:32:49,25,4510
AB00006,AAA7109006,240,115.73095,24.943581,1,0,0,0,0,2018-07-31 02:32:50,26,4510
AB00006,AAA7109006,242,115.73088500000001,24.943555,1,0,0,0,0,2018-07-31 02:32:51,26,4510
AB00006,AAA7109006,244,115.73082,24.943528,1,0,0,0,0,2018-07-31 02:32:52,27,4510
AB00006,AAA7109006,245,115.730751,24.943507999999998,1,0,0,0,0,2018-07-31 02:32:53,28,4510
AB00006,AAA7109006,249,115.730673,24.943485,1,0,0,0,0,2018-07-31 02:32:54,30,4510
AB00006,AAA7109006,250,115.73058999999999,24.943458,1,0,0,0,0,2018-07-31 02:32:55,32,4510
AB00006,AAA7109006,252,115.730501,24.943428,1,0,0,0,0,2018-07-31 02:32:56,35,4510
AB00006,AAA7109006,251,115.730406,24.943396,1,0,0,0,0,2018-07-31 02:32:57,37,4510
AB00006,AAA7109006,251,115.730301,24.943361,1,0,0,0,0,2018-07-31 02:32:58,40,4510
AB00006,AAA7109006,251,115.73018799999998,24.943325,1,0,0,0,0,2018-07-31 02:32:59,43,4510
AB00006,AAA7109006,251,115.73007,24.943288,1,0,0,0,0,2018-07-31 02:33:00,45,4510
AB00006,AAA7109006,251,115.72995300000001,24.943251,1,0,0,0,0,2018-07-31 02:33:01,45,4510
AB00006,AAA7109006,251,115.729836,24.943216,1,0,0,0,0,2018-07-31 02:33:02,46,4510
AB00006,AAA7109006,251,115.72971499999998,24.943179999999998,1,0,0,0,0,2018-07-31 02:33:03,47,4510
AB00006,AAA7109006,252,115.72959099999999,24.943146,1,0,0,0,0,2018-07-31 02:33:04,48,4510
AB00006,AAA7109006,250,115.72946599999999,24.943106,1,0,0,0,0,2018-07-31 02:33:05,49,4510
AB00006,AAA7109006,252,115.72934,24.943070000000002,1,0,0,0,0,2018-07-31 02:33:06,49,4510
AB00006,AAA7109006,251,115.72921000000001,24.94303,1,0,0,0,0,2018-07-31 02:33:07,49,4510
AB00006,AAA7109006,253,115.729078,24.942995,1,0,0,0,0,2018-07-31 02:33:08,50,4511
AB00006,AAA7109006,255,115.72894299999999,24.942960999999997,1,0,0,0,0,2018-07-31 02:33:09,51,4511
AB00006,AAA7109006,258,115.728803,24.942935000000002,1,0,0,0,0,2018-07-31 02:33:10,52,4511
AB00006,AAA7109006,263,115.72866,24.942918,1,0,0,0,0,2018-07-31 02:33:11,53,4511
AB00006,AAA7109006,269,115.72851499999999,24.942916,1,0,0,0,0,2018-07-31 02:33:12,53,4511
AB00006,AAA7109006,275,115.728366,24.942928,1,0,0,0,0,2018-07-31 02:33:13,53,4511
AB00006,AAA7109006,280,115.728223,24.942953,1,0,0,0,0,2018-07-31 02:33:14,52,4511
AB00006,AAA7109006,287,115.728086,24.942992999999998,1,0,0,0,0,2018-07-31 02:33:15,52,4511
AB00006,AAA7109006,289,115.727953,24.943036,1,0,0,0,0,2018-07-31 02:33:16,51,4511
AB00006,AAA7109006,288,115.72782600000001,24.943075,1,0,0,0,0,2018-07-31 02:33:17,48,4511
AB00006,AAA7109006,286,115.727695,24.943111,1,0,0,0,0,2018-07-31 02:33:18,49,4511
AB00006,AAA7109006,280,115.727558,24.943143,1,0,0,0,0,2018-07-31 02:33:19,49,4511
AB00006,AAA7109006,272,115.727425,24.943146,1,0,0,0,0,2018-07-31 02:33:20,48,4511
AB00006,AAA7109006,265,115.72729,24.943138,1,0,0,0,0,2018-07-31 02:33:21,49,4511
AB00006,AAA7109006,257,115.72715600000001,24.943111,1,0,0,0,0,2018-07-31 02:33:22,49,4511
AB00006,AAA7109006,250,115.727025,24.943070000000002,1,0,0,0,0,2018-07-31 02:33:23,50,4511
AB00006,AAA7109006,243,115.72690300000001,24.943016,1,0,0,0,0,2018-07-31 02:33:24,49,4511
AB00006,AAA7109006,240,115.726778,24.942953,1,0,0,0,0,2018-07-31 02:33:25,51,4511
AB00006,AAA7109006,239,115.726653,24.942885,1,0,0,0,0,2018-07-31 02:33:26,52,4511
AB00006,AAA7109006,238,115.72653000000001,24.94282,1,0,0,0,0,2018-07-31 02:33:27,51,4511
AB00006,AAA7109006,239,115.72641000000002,24.942755,1,0,0,0,0,2018-07-31 02:33:28,50,4511
AB00006,AAA7109006,243,115.72629099999999,24.942698,1,0,0,0,0,2018-07-31 02:33:29,49,4511
AB00006,AAA7109006,243,115.72618,24.942646,1,0,0,0,0,2018-07-31 02:33:30,45,4511
AB00006,AAA7109006,255,115.72605300000001,24.942615,1,0,0,0,0,2018-07-31 02:33:31,47,4511
AB00006,AAA7109006,277,115.725788,24.94262,1,0,0,0,0,2018-07-31 02:33:33,49,4511
AB00006,AAA7109006,287,115.725656,24.942656,1,0,0,0,0,2018-07-31 02:33:34,49,4511
AB00006,AAA7109006,297,115.725531,24.942718,1,0,0,0,0,2018-07-31 02:33:35,49,4511
AB00006,AAA7109006,306,115.72541100000001,24.9428,1,0,0,0,0,2018-07-31 02:33:36,53,4511
AB00006,AAA7109006,315,115.725306,24.942901000000003,1,0,0,0,0,2018-07-31 02:33:37,53,4511
AB00006,AAA7109006,324,115.72521299999998,24.943018,1,0,0,0,0,2018-07-31 02:33:38,57,4511
AB00006,AAA7109006,328,115.725125,24.943148,1,0,0,0,0,2018-07-31 02:33:39,59,4511
AB00006,AAA7109006,330,115.72503999999999,24.943282999999997,1,0,0,0,0,2018-07-31 02:33:40,62,4511
AB00006,AAA7109006,331,115.724958,24.943425,1,0,0,0,0,2018-07-31 02:33:41,64,4511
AB00006,AAA7109006,331,115.724873,24.943571,1,0,0,0,0,2018-07-31 02:33:42,66,4511
AB00006,AAA7109006,330,115.72478500000001,24.943716000000002,1,0,0,0,0,2018-07-31 02:33:43,67,4511
AB00006,AAA7109006,331,115.724698,24.943865,1,0,0,0,0,2018-07-31 02:33:44,67,4511
AB00006,AAA7109006,331,115.72461299999999,24.944013,1,0,0,0,0,2018-07-31 02:33:45,66,4511
AB00006,AAA7109006,331,115.724526,24.944157999999998,1,0,0,0,0,2018-07-31 02:33:46,66,4511
AB00006,AAA7109006,332,115.724443,24.944301,1,0,0,0,0,2018-07-31 02:33:47,64,4511
AB00006,AAA7109006,335,115.72436599999999,24.944451,1,0,0,0,0,2018-07-31 02:33:48,65,4511
AB00006,AAA7109006,337,115.7243,24.944605,1,0,0,0,0,2018-07-31 02:33:49,64,4511
AB00006,AAA7109006,339,115.72424,24.944753,1,0,0,0,0,2018-07-31 02:33:50,62,4511
AB00006,AAA7109006,343,115.72419,24.944901,1,0,0,0,0,2018-07-31 02:33:51,61,4511
AB00006,AAA7109006,345,115.724153,24.945038,1,0,0,0,0,2018-07-31 02:33:52,57,4511
AB00006,AAA7109006,347,115.72411799999999,24.945188,1,0,0,0,0,2018-07-31 02:33:53,61,4511
AB00006,AAA7109006,347,115.72408300000001,24.945335,1,0,0,0,0,2018-07-31 02:33:54,60,4511
AB00006,AAA7109006,347,115.724046,24.945478,1,0,0,0,0,2018-07-31 02:33:55,58,4511
AB00006,AAA7109006,345,115.72401,24.945618,1,0,0,0,0,2018-07-31 02:33:56,55,4511
AB00006,AAA7109006,340,115.72396299999998,24.94574,1,0,0,0,0,2018-07-31 02:33:57,50,4511
AB00006,AAA7109006,336,115.72391100000002,24.945851,1,0,0,0,0,2018-07-31 02:33:58,48,4511
AB00006,AAA7109006,327,115.72384,24.945954999999998,1,0,0,0,0,2018-07-31 02:33:59,47,4511
AB00006,AAA7109006,317,115.723748,24.946046,1,0,0,0,0,2018-07-31 02:34:00,49,4511
AB00006,AAA7109006,304,115.72363999999999,24.946115,1,0,0,0,0,2018-07-31 02:34:01,48,4511
AB00006,AAA7109006,297,115.723528,24.946171,1,0,0,0,0,2018-07-31 02:34:02,46,4511
AB00006,AAA7109006,283,115.723401,24.9462,1,0,0,0,0,2018-07-31 02:34:03,47,4511
AB00006,AAA7109006,272,115.723276,24.946203,1,0,0,0,0,2018-07-31 02:34:04,46,4511
AB00006,AAA7109006,266,115.723146,24.946195,1,0,0,0,0,2018-07-31 02:34:05,45,4511
AB00006,AAA7109006,263,115.72301599999999,24.94618,1,0,0,0,0,2018-07-31 02:34:06,46,4511
AB00006,AAA7109006,262,115.72288999999999,24.946161,1,0,0,0,0,2018-07-31 02:34:07,46,4511
AB00006,AAA7109006,262,115.72276000000001,24.946145,1,0,0,0,0,2018-07-31 02:34:08,46,4511
AB00006,AAA7109006,262,115.722633,24.94613,1,0,0,0,0,2018-07-31 02:34:09,45,4511
AB00006,AAA7109006,262,115.722508,24.946113,1,0,0,0,0,2018-07-31 02:34:10,46,4511
AB00006,AAA7109006,262,115.72225800000001,24.946085999999998,1,0,0,0,0,2018-07-31 02:34:12,45,4511
AB00006,AAA7109006,262,115.72213500000001,24.946071,1,0,0,0,0,2018-07-31 02:34:13,45,4511
AB00006,AAA7109006,263,115.72201000000001,24.946057999999997,1,0,0,0,0,2018-07-31 02:34:14,46,4511
AB00006,AAA7109006,262,115.72188999999999,24.946043,1,0,0,0,0,2018-07-31 02:34:15,45,4511
AB00006,AAA7109006,263,115.721768,24.946028,1,0,0,0,0,2018-07-31 02:34:16,45,4511
AB00006,AAA7109006,263,115.72165,24.946015,1,0,0,0,0,2018-07-31 02:34:17,44,4512
AB00006,AAA7109006,263,115.721531,24.946001000000003,1,0,0,0,0,2018-07-31 02:34:18,44,4512
AB00006,AAA7109006,264,115.72141,24.945992999999998,1,0,0,0,0,2018-07-31 02:34:19,44,4512
AB00006,AAA7109006,263,115.72129,24.945983,1,0,0,0,0,2018-07-31 02:34:20,43,4512
AB00006,AAA7109006,264,115.721173,24.945971,1,0,0,0,0,2018-07-31 02:34:21,43,4512
AB00006,AAA7109006,263,115.721055,24.945963,1,0,0,0,0,2018-07-31 02:34:22,42,4512
AB00006,AAA7109006,263,115.720941,24.945951,1,0,0,0,0,2018-07-31 02:34:23,41,4512
AB00006,AAA7109006,261,115.720826,24.945938,1,0,0,0,0,2018-07-31 02:34:24,41,4512
AB00006,AAA7109006,262,115.72071499999998,24.945926,1,0,0,0,0,2018-07-31 02:34:25,41,4512
AB00006,AAA7109006,264,115.720603,24.945916,1,0,0,0,0,2018-07-31 02:34:26,40,4512
AB00006,AAA7109006,264,115.720495,24.945908,1,0,0,0,0,2018-07-31 02:34:27,39,4512
AB00006,AAA7109006,266,115.720386,24.945901,1,0,0,0,0,2018-07-31 02:34:28,39,4512
AB00006,AAA7109006,265,115.720281,24.945895,1,0,0,0,0,2018-07-31 02:34:29,38,4512
AB00006,AAA7109006,265,115.720178,24.945888,1,0,0,0,0,2018-07-31 02:34:30,38,4512
AB00006,AAA7109006,266,115.720075,24.945883,1,0,0,0,0,2018-07-31 02:34:31,38,4512
AB00006,AAA7109006,268,115.719975,24.94588,1,0,0,0,0,2018-07-31 02:34:32,37,4512
AB00006,AAA7109006,267,115.719875,24.945876000000002,1,0,0,0,0,2018-07-31 02:34:33,37,4512
AB00006,AAA7109006,268,115.719678,24.945876000000002,1,0,0,0,0,2018-07-31 02:34:35,37,4512
AB00006,AAA7109006,269,115.719575,24.945876000000002,1,0,0,0,0,2018-07-31 02:34:36,37,4512
AB00006,AAA7109006,268,115.719475,24.945876000000002,1,0,0,0,0,2018-07-31 02:34:37,37,4512
AB00006,AAA7109006,271,115.71927,24.94588,1,0,0,0,0,2018-07-31 02:34:39,38,4512
AB00006,AAA7109006,269,115.71916499999999,24.945881,1,0,0,0,0,2018-07-31 02:34:40,38,4512
AB00006,AAA7109006,272,115.71905600000001,24.945885,1,0,0,0,0,2018-07-31 02:34:41,39,4512
AB00006,AAA7109006,273,115.718943,24.945892999999998,1,0,0,0,0,2018-07-31 02:34:42,41,4512
AB00006,AAA7109006,273,115.718828,24.945898,1,0,0,0,0,2018-07-31 02:34:43,42,4512
AB00006,AAA7109006,274,115.71871000000002,24.945906,1,0,0,0,0,2018-07-31 02:34:44,44,4512
AB00006,AAA7109006,274,115.71858600000002,24.945915,1,0,0,0,0,2018-07-31 02:34:45,45,4512
AB00006,AAA7109006,274,115.71846000000001,24.945925,1,0,0,0,0,2018-07-31 02:34:46,47,4512
AB00006,AAA7109006,275,115.718328,24.945938,1,0,0,0,0,2018-07-31 02:34:47,48,4512
AB00006,AAA7109006,273,115.71819599999999,24.945945000000002,1,0,0,0,0,2018-07-31 02:34:48,49,4512
AB00006,AAA7109006,275,115.71806000000001,24.945956,1,0,0,0,0,2018-07-31 02:34:49,50,4512
AB00006,AAA7109006,278,115.71792099999999,24.945976,1,0,0,0,0,2018-07-31 02:34:50,52,4512
AB00006,AAA7109006,279,115.717775,24.946001000000003,1,0,0,0,0,2018-07-31 02:34:51,54,4512
AB00006,AAA7109006,279,115.717623,24.946026,1,0,0,0,0,2018-07-31 02:34:52,56,4512
AB00006,AAA7109006,279,115.71746999999999,24.946051,1,0,0,0,0,2018-07-31 02:34:53,57,4512
AB00006,AAA7109006,282,115.71731100000001,24.946082999999998,1,0,0,0,0,2018-07-31 02:34:54,59,4512
AB00006,AAA7109006,283,115.717148,24.94612,1,0,0,0,0,2018-07-31 02:34:55,60,4512
AB00006,AAA7109006,283,115.716975,24.946154999999997,1,0,0,0,0,2018-07-31 02:34:56,64,4512
AB00006,AAA7109006,284,115.71680800000001,24.946196,1,0,0,0,0,2018-07-31 02:34:57,63,4512
AB00006,AAA7109006,285,115.716641,24.946238,1,0,0,0,0,2018-07-31 02:34:58,64,4512
AB00006,AAA7109006,286,115.716473,24.946282999999998,1,0,0,0,0,2018-07-31 02:34:59,64,4512
AB00006,AAA7109006,286,115.716306,24.94633,1,0,0,0,0,2018-07-31 02:35:00,64,4512
AB00006,AAA7109006,286,115.71613799999999,24.946376,1,0,0,0,0,2018-07-31 02:35:01,63,4512
AB00006,AAA7109006,287,115.715971,24.946425,1,0,0,0,0,2018-07-31 02:35:02,63,4512
AB00006,AAA7109006,286,115.71580800000001,24.946471,1,0,0,0,0,2018-07-31 02:35:03,62,4512
AB00006,AAA7109006,282,115.71564599999999,24.946507999999998,1,0,0,0,0,2018-07-31 02:35:04,61,4512
AB00006,AAA7109006,286,115.71548600000001,24.94655,1,0,0,0,0,2018-07-31 02:35:05,60,4512
AB00006,AAA7109006,286,115.715328,24.946593,1,0,0,0,0,2018-07-31 02:35:06,59,4512
AB00006,AAA7109006,286,115.715173,24.946635,1,0,0,0,0,2018-07-31 02:35:07,58,4512
AB00006,AAA7109006,284,115.715025,24.946676,1,0,0,0,0,2018-07-31 02:35:08,56,4512
